,Unnamed: 0,text,mod_text
85,85,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/5sGzrKyZE1","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
86,86,"Muzani mengatakan, kunjungan @prabowo  ke Pentagon bertemu Menhan AS menunjukkan bahwa @prabowo  memiliki pergaulan… https://t.co/3foozt3rWn","['muzani', 'kata', 'kunjung', 'prabowo', 'ke', 'pentagon', 'temu', 'menhan', 'as', 'tunjuk', 'bahwa', 'prabowo', 'milik', 'gaul']"
87,87,"@KompasTV Saya sangat mendukung, Bpk prabowo subianto menjadi presiden, RI,,","['kompastv', 'saya', 'sangat', 'dukung', 'bpk', 'prabowo', 'subianto', 'jadi', 'presiden', 'ri']"
88,88,"""Karena itu kami merasa tidak berlebihan kalau @prabowo  adalah orang yang tepat untuk memimpin bangsa kita ke depa… https://t.co/x8XoVzkw3a","['karena', 'itu', 'kami', 'rasa', 'tidak', 'lebih', 'kalau', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depa']"
89,89,"""Persatuan dan kesatuan adalah kunci agar rakyat Indonesia bisa tersenyum menatap masa depan. Itu sebabnya mengapa… https://t.co/IpcgkIIKM4","['satu', 'dan', 'satu', 'adalah', 'kunci', 'agar', 'rakyat', 'indonesia', 'bisa', 'senyum', 'tatap', 'masa', 'depan', 'itu', 'sebab', 'mengapa']"
90,90,"Menurut Muzani, dalam situasi yang tidak menentu seperti sekarang perlu pemimpin seperti @prabowo… https://t.co/FMdiysrslP","['turut', 'muzani', 'dalam', 'situasi', 'yang', 'tidak', 'tentu', 'seperti', 'sekarang', 'perlu', 'pimpin', 'seperti', 'prabowo']"
91,91,"Diperlukan pemimpin yang memiliki visi yang jelas, serta memiliki karakter pimpin yang kuat, tegas, dan disegani ol… https://t.co/XrPpIzRhxO","['perlu', 'pimpin', 'yang', 'milik', 'visi', 'yang', 'jelas', 'serta', 'milik', 'karakter', 'pimpin', 'yang', 'kuat', 'tegas', 'dan', 'segani', 'ol']"
92,92,"Menurut Muzani, Prabowo adalah pemimpin yang berkomitmen untuk selalu mengutamakan persatuan dan kesatuan. Mending… https://t.co/Mjpwu9br2G","['turut', 'muzani', 'prabowo', 'adalah', 'pimpin', 'yang', 'komitmen', 'untuk', 'selalu', 'utama', 'satu', 'dan', 'satu', 'mending']"
93,93,Prabowo: Indo Defence 2022 Buka Banyak Peluang Kontrak Kerja Sama Pertahanan – inews – https://t.co/NsbIfa23wW –… https://t.co/oLwItGZKbV,"['prabowo', 'indo', 'defence', 'buka', 'banyak', 'peluang', 'kontrak', 'kerja', 'sama', 'tahan', 'inews']"
94,94,"Tak Diserang Negara Lain Setengah Abad, Prabowo: Indonesia Lengah Investasi Pertahanan! – Okezone –… https://t.co/0RISBvINmx","['tak', 'serang', 'negara', 'lain', 'tengah', 'abad', 'prabowo', 'indonesia', 'lengah', 'investasi', 'tahan', 'okezone']"
95,95,"""Prabowo ingin melihat rakyat tersenyum menatap masa depan. Kalau rakyat senyum mengahadapi masa depan, itu artinya… https://t.co/ix2at7DfQB","['prabowo', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'depan', 'kalau', 'rakyat', 'senyum', 'mengahadapi', 'masa', 'depan', 'itu', 'arti']"
96,96,Prabowo: Indo Defence 2022 Buka Banyak Peluang Kontrak Kerja Sama Pertahanan – inews – https://t.co/7Zx8upnv8N – … https://t.co/LkdDYpaXVA,"['prabowo', 'indo', 'defence', 'buka', 'banyak', 'peluang', 'kontrak', 'kerja', 'sama', 'tahan', 'inews']"
97,97,"Kalau jadi Presiden, @prabowo  Subianto Ingin Lihat Rakyat Tersenyum Menatap Masa Depan https://t.co/1S1YjzS2mA… https://t.co/TxGUDEAyd7","['kalau', 'jadi', 'presiden', 'prabowo', 'subianto', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'depan']"
98,98,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/PQQn2uulgH","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
99,99,Muzani Bocorkan Alasan Mengapa Prabowo Terobsesi Jadi Presiden https://t.co/3nJ8YBD3YE #AhmadMuzani #PrabowoSubianto,"['muzani', 'bocor', 'alas', 'mengapa', 'prabowo', 'obsesi', 'jadi', 'presiden', 'ahmadmuzani', 'prabowosubianto']"
100,100,"Muzani mengatakan, kunjungan Prabowo ke Pentagon bertemu Menhan AS menunjukkan bahwa Prabowo memiliki pergaulan yan… https://t.co/o7iZr3GCLk","['muzani', 'kata', 'kunjung', 'prabowo', 'ke', 'pentagon', 'temu', 'menhan', 'as', 'tunjuk', 'bahwa', 'prabowo', 'milik', 'gaul', 'yan']"
101,101,Menteri pertahanan (Menhan) mendapat penilaian positif tertinggi dari publik atas kinerjanya. Hal ini terpotret dal… https://t.co/g3X7dU8LQD,"['menteri', 'tahan', 'menhan', 'dapat', 'nilai', 'positif', 'tinggi', 'dari', 'publik', 'atas', 'kerja', 'hal', 'ini', 'potret', 'dal']"
102,102,"""Karena itu kami merasa tidak berlebihan kalau Prabowo adalah orang yang tepat untuk memimpin bangsa kita ke depan,… https://t.co/tUtqe1DkfF","['karena', 'itu', 'kami', 'rasa', 'tidak', 'lebih', 'kalau', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depan']"
103,103,"Ratusan emak-emak yang tergabung dalam Komunitas Emak-Emak Kabupaten Nganjuk, Jawa Timur menggelar deklarasi dukung… https://t.co/giIhi0esYe","['ratus', 'emakemak', 'yang', 'gabung', 'dalam', 'komunitas', 'emakemak', 'kabupaten', 'nganjuk', 'jawa', 'timur', 'gelar', 'deklarasi', 'dukung']"
104,104,@AldiNeno @prabowo @ridwankamil @ganjarpranowo Lebih cocok @ridwankamil Presiden.Saya siap mendukung @ridwankamil P… https://t.co/Uf2spWqrQf,"['aldineno', 'prabowo', 'ridwankamil', 'ganjarpranowo', 'lebih', 'cocok', 'ridwankamil', 'presidensaya', 'siap', 'dukung', 'ridwankamil', 'p']"
105,105,"Diperlukan pemimpin yang memiliki visi yang jelas, serta memiliki karakter pimpin yang kuat, tegas, dan disegani ol… https://t.co/7cp3V4FKkn","['perlu', 'pimpin', 'yang', 'milik', 'visi', 'yang', 'jelas', 'serta', 'milik', 'karakter', 'pimpin', 'yang', 'kuat', 'tegas', 'dan', 'segani', 'ol']"
106,106,@prabowo  Subianto raih penghargaan Outstanding Leader in National Defense &amp; Security dalam Indonesia Awards 2022… https://t.co/kYBwQ4RhO6,"['prabowo', 'subianto', 'raih', 'harga', 'outstanding', 'leader', 'in', 'national', 'defense', 'security', 'dalam', 'indonesia', 'awards']"
107,107,"Menurut Muzani, dalam situasi yang tidak menentu seperti sekarang perlu pemimpin seperti Prabowo Mending Prabowo… https://t.co/NiOAEymK6x","['turut', 'muzani', 'dalam', 'situasi', 'yang', 'tidak', 'tentu', 'seperti', 'sekarang', 'perlu', 'pimpin', 'seperti', 'prabowo', 'mending', 'prabowo']"
108,108,"""Kami juga menawarkan beasiswa di tingkat SMA berasrama (boarding school) serta sekolah-sekolah militer lainnya unt… https://t.co/P8qKWEjHx1","['kami', 'juga', 'tawar', 'beasiswa', 'di', 'tingkat', 'sma', 'asrama', 'boarding', 'school', 'serta', 'sekolahsekolah', 'militer', 'lain', 'unt']"
109,109,"Kalau jadi Presiden, Prabowo Subianto Ingin Lihat Rakyat Tersenyum Menatap Masa Depan Mending Prabowo https://t.co/hwPQvJTacw dekade08","['kalau', 'jadi', 'presiden', 'prabowo', 'subianto', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'depan', 'mending', 'prabowo', 'dekade']"
110,110,"@Gerindra @prabowo Sehat-sehat ya, Pak!","['gerindra', 'prabowo', 'sehatsehat', 'ya', 'pak']"
111,111,Menteri Pertahanan (Menhan) @prabowo  Subianto mengaku telah menawarkan beasiswa kepada anak-anak Palestina untuk m… https://t.co/vlCH7x8Ybm,"['menteri', 'tahan', 'menhan', 'prabowo', 'subianto', 'aku', 'telah', 'tawar', 'beasiswa', 'kepada', 'anakanak', 'palestina', 'untuk', 'm']"
112,112,IPO juga melakukan survei elektabilitas calon presiden (capres) untuk Pilpres 2024. Hasil survei tersebut menempatk… https://t.co/lGi8MMX1Pl,"['ipo', 'juga', 'laku', 'survei', 'elektabilitas', 'calon', 'presiden', 'capres', 'untuk', 'pilpres', 'hasil', 'survei', 'sebut', 'menempatk']"
113,113,"Berada di bawah pasangan @prabowo -Erick Thohir, yakni Anies Baswedan-Agus Harimurti Yudhoyono dengan 27,5 persen.… https://t.co/aX3NfPPq1E","['ada', 'di', 'bawah', 'pasang', 'prabowo', 'erick', 'thohir', 'yakni', 'anies', 'baswedanagus', 'harimurti', 'yudhoyono', 'dengan', 'persen']"
114,114,"Direktur Eksekutif Indonesia Political Opinion (IPO), Dedi Kurnia Syah Putra, memaparkan bahwa duet @prabowo  Subia… https://t.co/dBPAJWjuG1","['direktur', 'eksekutif', 'indonesia', 'political', 'opinion', 'ipo', 'dedi', 'kurnia', 'syah', 'putra', 'papar', 'bahwa', 'duet', 'prabowo', 'subia']"
115,115,"""Kami akan terus mendukung perjuangan ini. Pemerintah Indonesia beberapa kali memberikan penekanan akan terus memba… https://t.co/G9AxHS0KKv","['kami', 'akan', 'terus', 'dukung', 'juang', 'ini', 'perintah', 'indonesia', 'beberapa', 'kali', 'beri', 'tekan', 'akan', 'terus', 'memba']"
116,116,"""Itu sebabnya mengapa Pak @prabowo  memutuskan untuk bekerjasama dengan Presiden Jokowi. Karena beliau menyadari ba… https://t.co/JunPR8qD6T","['itu', 'sebab', 'mengapa', 'pak', 'prabowo', 'putus', 'untuk', 'bekerjasama', 'dengan', 'presiden', 'jokowi', 'karena', 'beliau', 'sadar', 'ba']"
117,117,Pak @prabowo  hanya ingin melihat masyarakat Indonesia tersenyum menatap masa depan bila diberi kesempatan untuk me… https://t.co/pjKpYZQmtl,"['pak', 'prabowo', 'hanya', 'ingin', 'lihat', 'masyarakat', 'indonesia', 'senyum', 'tatap', 'masa', 'depan', 'bila', 'beri', 'sempat', 'untuk', 'me']"
118,118,@Rusman30966088 @Budi_Dharma88 @AwYesaya @Allyriva19 @kapten11 @EAbadi7 @SomarwaneSefnat @Nengnengpondasi @RealYany… https://t.co/d3skO67tZY,"['rusman', 'budidharma', 'awyesaya', 'allyriva', 'kapten', 'eabadi', 'somarwanesefnat', 'nengnengpondasi', 'realyany']"
119,119,"""Hal ini adalah bantuan konkret untuk mempersiapkan masa depan bangsa Palestina. Kami percaya bahwa pada akhirnya r… https://t.co/Llpvg4k2Xn","['hal', 'ini', 'adalah', 'bantu', 'konkret', 'untuk', 'siap', 'masa', 'depan', 'bangsa', 'palestina', 'kami', 'percaya', 'bahwa', 'pada', 'akhir', 'r']"
120,120,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/ryg0c0Vbai","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
121,121,"""Kami juga menawarkan beasiswa di tingkat SMA berasrama (boarding school) serta sekolah-sekolah militer lainnya unt… https://t.co/c5GHjGhZKT","['kami', 'juga', 'tawar', 'beasiswa', 'di', 'tingkat', 'sma', 'asrama', 'boarding', 'school', 'serta', 'sekolahsekolah', 'militer', 'lain', 'unt']"
122,122,Muzani menilai @prabowo  adalah orang yang tepat untuk memimpin Indonesia ke depan karena memiliki visi yang jelas… https://t.co/BKnnswmjjZ,"['muzani', 'nilai', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'indonesia', 'ke', 'depan', 'karena', 'milik', 'visi', 'yang', 'jelas']"
123,123,Menteri Pertahanan (Menhan) Prabowo Subianto mengaku telah menawarkan beasiswa kepada anak-anak Palestina untuk men… https://t.co/7zayAzqgjF,"['menteri', 'tahan', 'menhan', 'prabowo', 'subianto', 'aku', 'telah', 'tawar', 'beasiswa', 'kepada', 'anakanak', 'palestina', 'untuk', 'men']"
124,124,Pemimpin perlu memiliki visi yang jelas menghadapi situasi tidak menentu seperti saat ini. Visi itu harus diimbangi… https://t.co/mKYLSS0d8l,"['pimpin', 'perlu', 'milik', 'visi', 'yang', 'jelas', 'hadap', 'situasi', 'tidak', 'tentu', 'seperti', 'saat', 'ini', 'visi', 'itu', 'harus', 'imbang']"
125,125,"Perasaan polisi jadi lembaga korup di era 7 kapolri itu deh, kok tiba-tiba nongol seolah paling bersih?
Sayang aja… https://t.co/Ii7b343pdc","['asa', 'polisi', 'jadi', 'lembaga', 'korup', 'di', 'era', 'kapolri', 'itu', 'deh', 'kok', 'tibatiba', 'nongol', 'olah', 'paling', 'bersih', 'sayang', 'aja']"
126,126,IPO juga melakukan survei elektabilitas calon presiden (capres) untuk Pilpres 2024. Hasil survei tersebut menempatk… https://t.co/SZhuGSz7AO,"['ipo', 'juga', 'laku', 'survei', 'elektabilitas', 'calon', 'presiden', 'capres', 'untuk', 'pilpres', 'hasil', 'survei', 'sebut', 'menempatk']"
127,127,"""Dalam kancah internasional, @prabowo  selalu dihormati sebagai Menteri Pertahanan dari republik besar,"" kata Muzan… https://t.co/8HDOqvLevZ","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'besar', 'kata', 'muzan']"
128,128,"Berada di bawah pasangan Prabowo-Erick Thohir, yakni Anies Baswedan-Agus Harimurti Yudhoyono dengan 27,5 persen. Me… https://t.co/HUEwJffg5c","['ada', 'di', 'bawah', 'pasang', 'prabowoerick', 'thohir', 'yakni', 'anies', 'baswedanagus', 'harimurti', 'yudhoyono', 'dengan', 'persen', 'me']"
129,129,"""Itu sebabnya mengapa Pak Prabowo memutuskan untuk bekerjasama dengan Presiden Jokowi. Karena beliau menyadari bahw… https://t.co/6x8NcSGTVT","['itu', 'sebab', 'mengapa', 'pak', 'prabowo', 'putus', 'untuk', 'bekerjasama', 'dengan', 'presiden', 'jokowi', 'karena', 'beliau', 'sadar', 'bahw']"
130,130,Ahmad Muzani yakin Indonesia akan menjadi lebih baik jika @prabowo  menjadi presiden Indonesia berikutnya.… https://t.co/sK69SHmxZM,"['ahmad', 'muzani', 'yakin', 'indonesia', 'akan', 'jadi', 'lebih', 'baik', 'jika', 'prabowo', 'jadi', 'presiden', 'indonesia', 'ikut']"
131,131,Sekjen Partai Gerindra Ahmad Muzani menyebut Ketua Umumnya yakni @prabowo  Subianto dihormati di kancah internasion… https://t.co/lAuI5BhhT5,"['sekjen', 'partai', 'gerindra', 'ahmad', 'muzani', 'sebut', 'ketua', 'umum', 'yakni', 'prabowo', 'subianto', 'hormat', 'di', 'kancah', 'internasion']"
132,132,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/2431shrzAR","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
133,133,"Tak Diserang Negara Lain Setengah Abad, Prabowo: Indonesia Lengah Investasi Pertahanan! – Okezone –… https://t.co/7EOtlt1EqF","['tak', 'serang', 'negara', 'lain', 'tengah', 'abad', 'prabowo', 'indonesia', 'lengah', 'investasi', 'tahan', 'okezone']"
134,134,"Peran @prabowo  pun benar-benar sosok yang mau berkorban demi bangsa dan negara, dan bukan semata mencari kekuasaan… https://t.co/7yIXhbII7g","['peran', 'prabowo', 'pun', 'benarbenar', 'sosok', 'yang', 'mau', 'korban', 'demi', 'bangsa', 'dan', 'negara', 'dan', 'bukan', 'semata', 'cari', 'kuasa']"
135,135,Muzani menilai Prabowo adalah orang yang tepat untuk memimpin Indonesia ke depan karena memiliki visi yang jelas da… https://t.co/Tua54UoKE3,"['muzani', 'nilai', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'indonesia', 'ke', 'depan', 'karena', 'milik', 'visi', 'yang', 'jelas', 'da']"
136,136,Muzani mengatakan pemimpin perlu memiliki visi yang jelas menghadapi situasi tidak menentu seperti saat ini. Visi i… https://t.co/OWE7v7NVas,"['muzani', 'kata', 'pimpin', 'perlu', 'milik', 'visi', 'yang', 'jelas', 'hadap', 'situasi', 'tidak', 'tentu', 'seperti', 'saat', 'ini', 'visi', 'i']"
137,137,Dhachri menyatakan sosok @prabowo  dianggap mampu menjaga ketahanan bangsa yang terancam menghadapi krisis global.… https://t.co/UJQdJWbKpz,"['dhachri', 'nyata', 'sosok', 'prabowo', 'anggap', 'mampu', 'jaga', 'tahan', 'bangsa', 'yang', 'ancam', 'hadap', 'krisis', 'global']"
138,138,"""Dalam kancah internasional, Prabowo selalu dihormati sebagai Menteri Pertahanan dari republik besar,"" kata Muzani… https://t.co/zhrZJeFkEj","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'besar', 'kata', 'muzani']"
139,139,@prabowo  menyadari bahwa kegotongroyongan diperlukan dalam mambangun dan memajukan bangsa kita ini… https://t.co/XlYOsLHOXz,"['prabowo', 'sadar', 'bahwa', 'kegotongroyongan', 'perlu', 'dalam', 'mambangun', 'dan', 'maju', 'bangsa', 'kita', 'ini']"
140,140,"Persatuan dan kesatuan adalah kunci agar rakyat Indonesia bisa tersenyum menatap masa depan, itu lah yang @prabowo… https://t.co/lMqnO0i3lF","['satu', 'dan', 'satu', 'adalah', 'kunci', 'agar', 'rakyat', 'indonesia', 'bisa', 'senyum', 'tatap', 'masa', 'depan', 'itu', 'lah', 'yang', 'prabowo']"
141,141,"“Kami yakin Prabowo juga sosok yang kompromistik demi bangsa negara, punya komitmen kuat terhadap jiwa patriotik,”… https://t.co/FqfH5RkVUG","['kami', 'yakin', 'prabowo', 'juga', 'sosok', 'yang', 'kompromistik', 'demi', 'bangsa', 'negara', 'punya', 'komitmen', 'kuat', 'hadap', 'jiwa', 'patriotik']"
142,142,"Ahmad Muzani mengatakan, jika @prabowo  Subianto diberi kesempatan untuk memimpin bangsa Indonesia, cuma satu hal y… https://t.co/3itQVXih64","['ahmad', 'muzani', 'kata', 'jika', 'prabowo', 'subianto', 'beri', 'sempat', 'untuk', 'pimpin', 'bangsa', 'indonesia', 'cuma', 'satu', 'hal', 'y']"
143,143,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/7acPazoBT6","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
144,144,@WongSemesta Yang melawan kadrun pada awalnya bukan NU tapi nasionalis pendukung Jokowi Ahok pada Pilgub DKI Jakart… https://t.co/PKAM80sb0P,"['wongsemesta', 'yang', 'lawan', 'kadrun', 'pada', 'awal', 'bukan', 'nu', 'tapi', 'nasionalis', 'dukung', 'jokowi', 'ahok', 'pada', 'pilgub', 'dki', 'jakart']"
145,145,"Kolaborasi antara menteri BUMN @erickthohir dan Menhan @prabowo dalam menangani ASABRI.

keren keren 😍👏🏻👍🏼… https://t.co/IuBFHFOpUu","['kolaborasi', 'antara', 'menteri', 'bumn', 'erickthohir', 'dan', 'menhan', 'prabowo', 'dalam', 'tangan', 'asabri', 'keren', 'keren']"
146,146,@_SEKNAS_RI @Budi_Dharma88 @AwYesaya @Allyriva19 @kapten11 @EAbadi7 @SomarwaneSefnat @Nengnengpondasi @RealYany… https://t.co/qohXUnT75f,"['seknasri', 'budidharma', 'awyesaya', 'allyriva', 'kapten', 'eabadi', 'somarwanesefnat', 'nengnengpondasi', 'realyany']"
147,147,"Dalam kancah internasional, @prabowo  selalu dihormati sebagai Menteri Pertahanan dari republik besar.… https://t.co/3hPhocz4Ex","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'besar']"
148,148,Dhachri menyatakan sosok Prabowo dianggap mampu menjaga ketahanan bangsa yang terancam menghadapi krisis global. Me… https://t.co/IJ1GuKgsBj,"['dhachri', 'nyata', 'sosok', 'prabowo', 'anggap', 'mampu', 'jaga', 'tahan', 'bangsa', 'yang', 'ancam', 'hadap', 'krisis', 'global', 'me']"
149,149,Nama Prabowo Subianto semakin diyakini sebagai sosok calon pemimpin yang sesuai untuk meyatukan keberagaman sosial… https://t.co/g25udEt4R3,"['nama', 'prabowo', 'subianto', 'makin', 'yakin', 'bagai', 'sosok', 'calon', 'pimpin', 'yang', 'sesuai', 'untuk', 'meyatukan', 'agam', 'sosial']"
150,150,Sekjen Gerindra Ahmad Muzani: Sebagai Menhan @prabowo  Subianto Dihormati Dunia https://t.co/ZihafFK1Od… https://t.co/AcjrZ0W7my,"['sekjen', 'gerindra', 'ahmad', 'muzani', 'bagai', 'menhan', 'prabowo', 'subianto', 'hormat', 'dunia']"
151,151,Prabowo Subianto Dinilai Sosok Perangkul Keberagaman Sosial Mending Prabowo https://t.co/C6DPqOMcWm dekade08,"['prabowo', 'subianto', 'nilai', 'sosok', 'rangkul', 'agam', 'sosial', 'mending', 'prabowo', 'dekade']"
152,152,Para relawan dari berbagai elemen masyarakat ini melakukan tanda tangan petisi di spanduk sebagai aksi nyata untuk… https://t.co/ltfLU08xaj,"['para', 'rawan', 'dari', 'bagai', 'elemen', 'masyarakat', 'ini', 'laku', 'tanda', 'tangan', 'petisi', 'di', 'spanduk', 'bagai', 'aksi', 'nyata', 'untuk']"
153,153,"Gus Ali optimistis, keluhan dari masyarakat akan didengar dan direalisasikan @prabowo , jika menjadi Presiden 2024.… https://t.co/xiWX6fwHMt","['gus', 'ali', 'optimistis', 'keluh', 'dari', 'masyarakat', 'akan', 'dengar', 'dan', 'realisasi', 'prabowo', 'jika', 'jadi', 'presiden']"
154,154,@prabowo  dinilai mampu mensejahterakan semua lini bidang perekonomian dan menyelesaikan persoalan yang ada di Indo… https://t.co/ss1PyxzpIX,"['prabowo', 'nilai', 'mampu', 'sejahtera', 'semua', 'lini', 'bidang', 'ekonomi', 'dan', 'selesai', 'soal', 'yang', 'ada', 'di', 'indo']"
155,155,"@sabya1141 @alisyarief Goblok.....kalo ijazah nya palsu yg gugat itu Prabowo, fadlizonk, lizal lamli, imam jumbo,… https://t.co/a5D9rx0Kiu","['sabya', 'alisyarief', 'goblokkalo', 'ijazah', 'nya', 'palsu', 'yg', 'gugat', 'itu', 'prabowo', 'fadlizonk', 'lizal', 'lamli', 'imam', 'jumbo']"
156,156,@Gerindra @prabowo Selamat sholat jum'at mindra.,"['gerindra', 'prabowo', 'selamat', 'sholat', 'jumat', 'mindra']"
157,157,Prabowo adalah orang yang tepat untuk memimpin bangsa kita ke depan. Mending Prabowo https://t.co/PLj06Hjupp dekade08,"['prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depan', 'mending', 'prabowo', 'dekade']"
158,158,"""@prabowo ingin melihat rakyat tersenyum menatap masa depan. Kalau rakyat senyum mengahadapi masa depan, itu artiny… https://t.co/FdPtWbfNhH","['prabowo', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'depan', 'kalau', 'rakyat', 'senyum', 'mengahadapi', 'masa', 'depan', 'itu', 'artiny']"
159,159,"Makin Solid, Akar Rumput Kabupaten Nganjuk Deklarasikan @prabowo  Presiden https://t.co/gJgTMd4L4B   #MendingPrabowo #dekade08 #Pilpres2024","['makin', 'solid', 'akar', 'rumput', 'kabupaten', 'nganjuk', 'deklarasi', 'prabowo', 'presiden', 'mendingprabowo', 'dekade', 'pilpres']"
160,160,"""Hasil survei bila pemilu dilaksanakan hari ini, suara @prabowo  Subianto adalah 24,8 persen,"" ungkap Dedi… https://t.co/26COKlmcfx","['hasil', 'survei', 'bila', 'milu', 'laksana', 'hari', 'ini', 'suara', 'prabowo', 'subianto', 'adalah', 'persen', 'ungkap', 'dedi']"
